fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
1	1	0.163810680336467	0.059747674681152704	0.12689629234075805	0.041851987623066356	YLR075W
1	2	0.3057750513604773	0.05165892071946593	0.28665258700047413	0.027194585301436425	YLR075W;YGR244C
1	3	0.4930580187516266	0.033412406492281665	0.2577539728431385	0.02637470659143022	YLR075W;YGR244C;YHR174W
1	4	0.518519420606706	0.03202150032986174	0.11980480745325495	0.02791433137516256	YLR075W;YGR244C;YGR192C;YHR174W
1	5	0.48900449812182273	0.03260184905852099	0.17666111239163365	0.0258233610662005	YLR075W;YGR244C;YNL209W;YGR192C;YHR174W
1	6	0.5845100857971552	0.027671235437970176	0.12040696195021212	0.02632402186911353	YOR063W;YLR075W;YGR244C;YNL209W;YGR192C;YHR174W
1	7	0.574086827495556	0.028615575843556788	0.3226826106958532	0.023137791939888824	YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YGR192C;YHR174W
1	8	0.6076800313696477	0.026607670286329196	0.3267108635398864	0.022026969007519586	YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YGR192C;YHR174W;YKL150W
1	9	0.6096434080489291	0.026840419594458285	0.4022722902656258	0.01735226345736199	YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YPL262W;YGR192C;YHR174W;YKL150W
1	10	0.6076208704219735	0.026890291346371185	0.4008310314111702	0.016206607122279813	YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YPL262W;YGR192C;YHR174W;YKL150W
1	11	0.6027191908450437	0.02754613618540636	0.3827968911199805	0.01483567652728335	YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YPL262W;YGR192C;YHR174W;YKL150W;YLL045C
1	12	0.6252745158475135	0.026799811788740007	0.44400602748197227	0.014188625590718316	YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YPL262W;YGR192C;YHR174W;YKL150W;YLL045C
1	13	0.7945338420831213	0.02366962917544567	0.5902741350766004	0.013420973417891608	YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YPL262W;YGR192C;YHR174W;YLR110C;YKL150W;YLL045C
1	14	0.8060263457082045	0.022174222755553738	0.6095041595665247	0.014094304968677057	YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YPL262W;YGR192C;YHR174W;YLR110C;YCR012W;YKL150W;YLL045C
1	15	0.8029469723783196	0.022196032558641218	0.5408546445317822	0.014450535362888402	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YPL262W;YGR192C;YHR174W;YLR110C;YCR012W;YKL150W;YLL045C
1	16	0.8194380080647228	0.021220878921717434	0.5344724282136056	0.014568345758462047	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YPL262W;YGR192C;YHR174W;YLR110C;YCR012W;YKL150W;YLR344W;YLL045C
1	17	0.8375867233192781	0.01911834928191313	0.5612297942862369	0.013737296784293689	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YPL262W;YGR192C;YJR009C;YHR174W;YLR110C;YCR012W;YKL150W;YLR344W;YLL045C
1	18	0.8478126399399871	0.018198817607674677	0.562348334909992	0.01351357995323779	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YJR009C;YHR174W;YLR110C;YCR012W;YKL150W;YLR344W;YLL045C
1	19	0.8561331970869691	0.017897857084415308	0.6014882781523213	0.012743310451359732	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YJR009C;YHR174W;YLR110C;YCR012W;YKL150W;YER091C;YLR344W;YLL045C
1	20	0.8610202098691314	0.017584526608850203	0.606030232374423	0.012544891764971899	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YJR009C;YHR174W;YLR110C;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	21	0.8600800079688413	0.017835089541638916	0.599355700667427	0.012142445818678897	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YHR174W;YLR110C;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	22	0.8573608695909506	0.018225122682592867	0.6023016526536151	0.011736604795251262	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YHR174W;YPL048W;YLR110C;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	23	0.8567913898813933	0.01791681588178969	0.5939333444595822	0.011883781121485078	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	24	0.8587459145593563	0.01793927633341467	0.5676928148741583	0.012246867020489676	YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	25	0.8580032388237319	0.018117903048005854	0.5413726853697037	0.01285406003312488	YPR080W;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	26	0.8533409382412352	0.018032949161995066	0.4707697717515683	0.012720282816300972	YPR080W;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YDR025W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	27	0.8532378882758228	0.018061050896057716	0.46723317726709396	0.012847253758113502	YPR080W;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YDR025W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YJR009C;YNL055C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	28	0.8610175416216863	0.01752034173804334	0.47620532632258067	0.012748116991218271	YPR080W;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YDR025W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	29	0.8640625888485218	0.017686334965484336	0.5730689987142158	0.013138767460482002	YPR080W;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	30	0.8705927852277558	0.017434161104502202	0.6126603921508522	0.012409811810418251	YPR080W;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	31	0.8618664000287806	0.018724012525501134	0.6076405198926272	0.011816602917366728	YPR080W;YGR240C;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	32	0.8779447000615189	0.01847102237914852	0.6380318406524531	0.011433242555519066	YPR080W;YGR240C;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	33	0.8810661929916048	0.01778913204291737	0.6423305398271398	0.011410447579783612	YPR080W;YGR240C;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YDR298C;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER091C;YLR344W;YLL045C
1	34	0.8838718436453669	0.01813967118933167	0.6878625450103927	0.010832163256995398	YPR080W;YGR240C;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YDR298C;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YER091C;YLR344W;YLL045C
1	35	0.8851326374328155	0.017869746511813958	0.6922110225179686	0.010636717756851932	YPR080W;YGR240C;YGL103W;YPL249C-A;YOR063W;YLR075W;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YDR298C;YKL146W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YER091C;YLR344W;YLL045C
1	36	0.8867055015885981	0.017955183445395734	0.6927752639489813	0.010342140698231845	YPR080W;YGR240C;YGL103W;YPL249C-A;YOR063W;YLR075W;YNL069C;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YDR298C;YKL146W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YER091C;YLR344W;YLL045C
1	37	0.8806962830434786	0.01806244580358801	0.6978733730848344	0.01030436496884795	YPR080W;YGR240C;YLL026W;YGL103W;YPL249C-A;YOR063W;YLR075W;YNL069C;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YDR298C;YKL146W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YER091C;YLR344W;YLL045C
1	38	0.8860399844469711	0.017340877800553895	0.6965826884306019	0.010508051303050587	YPR080W;YGR240C;YLL026W;YGL103W;YPL249C-A;YOR063W;YMR142C;YLR075W;YNL069C;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YNL055C;YHR174W;YPL048W;YDR298C;YKL146W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YER091C;YLR344W;YLL045C
1	39	0.8786251285212429	0.0181395157583668	0.694212304797779	0.010309641629692626	YPR080W;YGR240C;YLL026W;YGL103W;YPL249C-A;YOR063W;YMR142C;YLR075W;YNL069C;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YGR211W;YNL055C;YHR174W;YPL048W;YDR298C;YKL146W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YER091C;YLR344W;YLL045C
1	40	0.8835446534764105	0.017822955546354404	0.7050559662330039	0.010269443817282793	YPR080W;YGR240C;YLL026W;YGL103W;YPL249C-A;YOR063W;YMR142C;YLR075W;YNL069C;YDL195W;YOR142W;YGR244C;YNL209W;YIL022W;YDR025W;YML024W;YBR181C;YAL038W;YPL262W;YGR192C;YLL024C;YAL005C;YJR009C;YGR211W;YNL055C;YHR174W;YPL048W;YDR298C;YKL146W;YGR254W;YLR110C;YMR264W;YCR012W;YKL152C;YKL150W;YER178W;YOR222W;YER091C;YLR344W;YLL045C
