fold	min_protein_count	R2_cv	RMSE_cv	R2_test	RMSE_test	proteins
1	1	0.20078183323283683	0.04101233183956052	0.22666086320600115	0.048425088878348704	YKL060C
1	2	0.4773601176150965	0.0307568807879831	0.42749314797304333	0.041896671253032605	YOR063W;YKL060C
1	3	0.6353526110614652	0.02458591025160221	0.5377415688555748	0.03643317423093304	YOR063W;YKL060C;YPR191W
1	4	0.6085366008203686	0.024759844259809396	0.44722742183854847	0.03497493197620337	YOR063W;YHR174W;YKL060C;YPR191W
1	5	0.5284662729262396	0.025259044418573635	0.4410045900653629	0.03359988977899905	YOR063W;YKL006W;YHR174W;YKL060C;YPR191W
1	6	0.5235734392043389	0.02468411510535042	0.47228721924146366	0.031745240508693956	YOR063W;YKL006W;YAL038W;YHR174W;YKL060C;YPR191W
1	7	0.48602324501057403	0.02560914410096955	0.4727478637615964	0.030698750381858906	YOR063W;YKL006W;YOR293W;YAL038W;YHR174W;YKL060C;YPR191W
1	8	0.4485280475639667	0.026380207963883264	0.524168402342158	0.02901993896825585	YOR063W;YKL006W;YOR293W;YAL038W;YHR174W;YLR044C;YKL060C;YPR191W
1	9	0.45883080141378574	0.024903683828653704	0.5617530239724847	0.027622210092316135	YOR063W;YKL006W;YOR293W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YPR191W
1	10	0.46961660678640166	0.024685579689277426	0.582771861494462	0.025840205070818918	YOR063W;YKL006W;YOR293W;YNL178W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YPR191W
1	11	0.3997452628099049	0.02405234198746665	0.6102786454970782	0.02450242186353187	YOR063W;YKL006W;YOR142W;YOR293W;YNL178W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YPR191W
1	12	0.3965433274622979	0.023641794067533223	0.612194672484699	0.024717741573309342	YOR063W;YKL006W;YOR142W;YOR293W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YPR191W
1	13	0.4481268565345903	0.021914555181387633	0.6269508344818524	0.023556757345347887	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YPR191W
1	14	0.4351665343566564	0.02178295768927438	0.6345249112756708	0.02344664441326374	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YLL045C;YPR191W
1	15	0.45261331611113503	0.021220496672068098	0.6294845217195498	0.024086778317678127	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YLL045C;YPR191W
1	16	0.4337522494143151	0.020187675694238603	0.6256433835102018	0.023461110261089196	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YLR344W;YLL045C;YPR191W
1	17	0.7973063022493136	0.016728101723267913	0.7883885608205861	0.020262583289408036	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR044C;YKL060C;YGL198W;YLR344W;YLL045C;YPR191W
1	18	0.8235405504981664	0.015135290321792255	0.8141672601068917	0.018887623167464247	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YLR285W;YLR044C;YKL060C;YGL198W;YLR344W;YLL045C;YPR191W
1	19	0.8351434670661233	0.014788282941268287	0.815364331552969	0.017818859234036335	YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YJL081C;YLR285W;YLR044C;YKL060C;YGL198W;YLR344W;YLL045C;YPR191W
1	20	0.8180816143053198	0.015217510822621138	0.8363522197298457	0.017374941287844833	YGL103W;YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YAL005C;YHR174W;YJL081C;YLR285W;YLR044C;YKL060C;YGL198W;YLR344W;YLL045C;YPR191W
1	21	0.7978002417992947	0.015318967784418519	0.8510435914454818	0.01680993217393364	YGL103W;YPL249C-A;YOR063W;YKL006W;YOR142W;YOR293W;YML024W;YNL178W;YLR388W;YAL038W;YPL262W;YAL005C;YHR174W;YJL081C;YLR285W;YLR044C;YKL060C;YGL198W;YLR344W;YLL045C;YPR191W
