Protein,MW,Rxn,0.0342,0.05213,0.08541,0.15789,0.18378,0.19614,0.2083,0.23162,0.2647,0.27677,0.30322,0.3061,0.30897,0.31185,0.32325,0.33732,0.35508,0.35603,0.35801,0.35889,0.36093,0.36189,0.36385,0.36768,0.37755,0.38247,0.38445,0.38645,0.38742,0.388,0.38877,0.3903,0.39176,0.39316,0.39376,0.39405,0.3941,0.39457
AOX1,40814,AOX1_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFP,26886,GFP_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBA,15258,HBA_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBB,15998,HBB_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCherry,26722,mCherry_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mCherry1,26722,mCherry1_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOX1,50255,NOX1_translation_Ribosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q0045,58795.3,Q0045_translation_mitochondrion_Ribosome,3.42961195445576E-05,4.50923215412925E-05,6.43498357880784E-05,0.000103185070403,0.000116101838856,0.000122121435277,0.000127905190634,0.000138803599381,0.000153708604996,0.000155593786322,0.000147150942637,0.000146267669923,0.000145395485541,0.000144528761226,0.000141154222552,0.000137129349092,0.000122992866054,0.000120873065511,0.000116707064874,0.000114560636071,0.000110474385276,0.000108395198419,0.000104296791595,9.60859340618022E-05,7.61931442149874E-05,6.64560730504154E-05,6.26055148632241E-05,5.8794374507283E-05,5.70995248990508E-05,5.71742664531415E-05,5.72679206474143E-05,5.747368126602E-05,5.76625864738937E-05,5.78417128061305E-05,5.7921689668638E-05,5.79588269683425E-05,5.79669246744586E-05,5.80344684725849E-05
Q0080,5825.3,Q0080_translation_mitochondrion_Ribosome,8.49180949976591E-05,0.000111599752402,0.000159188103819,0.000255134447092,0.000287042424069,0.000301906145285,0.000316195093339,0.00034311086672,0.000379917512063,0.000384534256256,0.000363481756422,0.000361278614586,0.000359102954448,0.000356941054774,0.000348522274365,0.000338480665569,0.000303357415603,0.000298096912604,0.000287758734546,0.00028243285755,0.000272291799279,0.000267132341835,0.000256961541948,0.000236585412722,0.000187217579951,0.000163052316187,0.000153496308006,0.000144037853634,0.000139831318522,0.000140015637004,0.00014024733984,0.000140753888981,0.00014121988123,0.000141634793763,0.000141858978742,0.000141945636882,0.000141911575797,0.000142076828108
